Source,Target,Type,Weight
Michele Giambono,Vittore Carpaccio,undirected,1
Michele Giambono,Vittore Carpaccio,undirected,1
Michele Giambono,Giovanni di Niccolò Mansueti,undirected,1
Michele Giambono,Giovanni Buonconsiglio,undirected,1
Michele Giambono,Pellegrino da San Daniele,undirected,1
Michele Giambono,Giovanni Maria Falconetto,undirected,1
Michele Giambono,Giorgione,undirected,1
Michele Giambono,Giorgione,undirected,1
Michele Giambono,Giorgione,undirected,1
Michele Giambono,Marco Basaiti,undirected,1
Michele Giambono,Luca Antonio Busati,undirected,1
Michele Giambono,Vincenzo Catena,undirected,1
Michele Giambono,Francesco Bissolo,undirected,1
Michele Giambono,Francesco Bissolo,undirected,1
Michele Giambono,Francesco Bassano l'Ancien,undirected,1
Michele Giambono,Francesco Napoletano,undirected,1
Michele Giambono,Michele da Verona,undirected,1
Michele Giambono,Giovanni Martini,undirected,1
Michele Giambono,Marco Bello,undirected,1
Michele Giambono,Girolamo Mocetto,undirected,1
Michele Giambono,Giovanni Speranza,undirected,1
Michele Giambono,Francesco Morone,undirected,1
Michele Giambono,Girolamo Bonsignori,undirected,1
Michele Giambono,Girolamo dai Libri,undirected,1
Michele Giambono,Francesco Vecellio,undirected,1
Michele Giambono,Francesco Bassano l'Ancien,undirected,1
Michele Giambono,Gaspare Negro,undirected,1
Michele Giambono,Niccolò Giolfino,undirected,1
Michele Giambono,Palma le Vieux,undirected,1
Michele Giambono,Lorenzo Lotto,undirected,1
Michele Giambono,Lorenzo Lotto,undirected,1
Michele Giambono,Benedetto Montagna,undirected,1
Michele Giambono,Benedetto Montagna,undirected,1
Michele Giambono,Giovanni Gerolamo Savoldo,undirected,1
Michele Giambono,Giovanni Francesco Caroto,undirected,1
Michele Giambono,Morto da Feltre,undirected,1
Michele Giambono,Girolamo da Santa Croce,undirected,1
Michele Giambono,Giovanni Antonio Requesta,undirected,1
Michele Giambono,Giulio Campagnola,undirected,1
Michele Giambono,Francesco Torbido,undirected,1
Michele Giambono,Le Pordenone,undirected,1
Michele Giambono,Zenone Veronese,undirected,1
Michele Giambono,Zenone Veronese,undirected,1
Michele Giambono,Sebastiano del Piombo,undirected,1
Michele Giambono,Sebastiano del Piombo,undirected,1
Michele Giambono,Giovanni Cariani,undirected,1
Michele Giambono,Marcello Fogolino,undirected,1
Michele Giambono,Antonio da Vendri,undirected,1
Michele Giambono,Paolo Morando,undirected,1
Michele Giambono,Bonifazio Veronese,undirected,1
Michele Giambono,Giovanni da Udine,undirected,1
Michele Giambono,Giovanni Caroto,undirected,1
Michele Giambono,Bernardino Licinio,undirected,1
Michele Giambono,Titien,undirected,1
Michele Giambono,Titien,undirected,1
Michele Giambono,Rocco Marconi,undirected,1
Michele Giambono,Bernardino da Asola,undirected,1
Michele Giambono,Francesco Rizzi da Santacroce,undirected,1
Michele Giambono,Pietro Giovanni da Venezia,undirected,1
Michele Giambono,Domenico Caprioli,undirected,1
Michele Giambono,Giampietro Silvio,undirected,1
Michele Giambono,Alessandro Bonvicino,undirected,1
Michele Giambono,Vincenzo Bianchini,undirected,1
Antonio di Francesco da Venezia,Caterino Veneziano,undirected,1
Antonio di Francesco da Venezia,Donato Italiano,undirected,1
Antonio di Francesco da Venezia,Cristoforo Cortese,undirected,1
Antonio di Francesco da Venezia,Cecchino da Verona,undirected,1
Antonio di Francesco da Venezia,Domenico Veneziano,undirected,1
Antonio di Francesco da Venezia,Matteo de' Pasti,undirected,1
Antonio di Francesco da Venezia,Bartolomeo Giolfino,undirected,1
Antonio di Francesco da Venezia,Matteo de' Pasti,undirected,1
Antonio di Francesco da Venezia,Antonio Vivarini,undirected,1
Antonio di Francesco da Venezia,Niccolò da Verona,undirected,1
Antonio di Francesco da Venezia,Niccolò Pizzolo,undirected,1
Antonio di Francesco da Venezia,Gentile Bellini,undirected,1
Antonio di Francesco da Venezia,Lazzaro Bastiani,undirected,1
Antonio di Francesco da Venezia,Giovanni Bellini,undirected,1
Antonio di Francesco da Venezia,Giovanni Bellini,undirected,1
Antonio di Francesco da Venezia,Giovanni Bellini,undirected,1
Antonio di Francesco da Venezia,Carlo Crivelli,undirected,1
Antonio di Francesco da Venezia,Bartolomeo Vivarini,undirected,1
Antonio di Francesco da Venezia,Francesco Benaglio,undirected,1
Antonio di Francesco da Venezia,Maestro dell'Annunciazione Ludlow,undirected,1
Antonio di Francesco da Venezia,Andrea Mantegna,undirected,1
Antonio di Francesco da Venezia,Marco Zoppo,undirected,1
Antonio di Francesco da Venezia,Giorgio Schiavone,undirected,1
Antonio di Francesco da Venezia,Bernardo Parentino,undirected,1
Antonio di Francesco da Venezia,Vittorio Crivelli,undirected,1
Antonio di Francesco da Venezia,Alvise Vivarini,undirected,1
Antonio di Francesco da Venezia,Francesco di Simone da Santacroce,undirected,1
Antonio di Francesco da Venezia,Liberale da Verona,undirected,1
Antonio di Francesco da Venezia,Domenico Morone,undirected,1
Antonio di Francesco da Venezia,Domenico da Tolmezzo,undirected,1
Antonio di Francesco da Venezia,Andrea Busati,undirected,1
Antonio di Francesco da Venezia,Arrigo Licinio,undirected,1
Antonio di Francesco da Venezia,Girolamo da Treviso il Vecchio,undirected,1
Antonio di Francesco da Venezia,Costanzo da Ferrara,undirected,1
Antonio di Francesco da Venezia,Bartolomeo Cincani,undirected,1
Antonio di Francesco da Venezia,Bartolomeo Cincani,undirected,1
Antonio di Francesco da Venezia,Francesco dai Libri,undirected,1
Antonio di Francesco da Venezia,Francesco Bonsignori,undirected,1
Antonio di Francesco da Venezia,Vittore Belliniano,undirected,1
Antonio di Francesco da Venezia,Girolamo Mocetto,undirected,1
Antonio di Francesco da Venezia,Cima da Conegliano,undirected,1
Antonio di Francesco da Venezia,Jacopo de' Barbari,undirected,1
Antonio di Francesco da Venezia,Francesco Bonsignori,undirected,1
Antonio di Francesco da Venezia,Niccolò Brancaleone,undirected,1
Antonio di Francesco da Venezia,Vittore Gambello,undirected,1
Antonio di Francesco da Venezia,Nikola Božidarević,undirected,1
Antonio di Francesco da Venezia,Pasqualino di Niccolò,undirected,1
Antonio di Francesco da Venezia,Bernardino da Verona,undirected,1
Antonio di Francesco da Venezia,Pier Maria Pennacchi,undirected,1
Antonio di Francesco da Venezia,Vittore Carpaccio,undirected,1
Antonio di Francesco da Venezia,Vittore Carpaccio,undirected,1
Antonio di Francesco da Venezia,Giovanni di Niccolò Mansueti,undirected,1
Antonio di Francesco da Venezia,Giovanni Buonconsiglio,undirected,1
Antonio di Francesco da Venezia,Pellegrino da San Daniele,undirected,1
Antonio di Francesco da Venezia,Giovanni Maria Falconetto,undirected,1
Antonio di Francesco da Venezia,Giorgione,undirected,1
Antonio di Francesco da Venezia,Giorgione,undirected,1
Antonio di Francesco da Venezia,Giorgione,undirected,1
Antonio di Francesco da Venezia,Marco Basaiti,undirected,1
Antonio di Francesco da Venezia,Luca Antonio Busati,undirected,1
Antonio di Francesco da Venezia,Vincenzo Catena,undirected,1
Antonio di Francesco da Venezia,Francesco Bissolo,undirected,1
Antonio di Francesco da Venezia,Francesco Bissolo,undirected,1
Antonio di Francesco da Venezia,Francesco Bassano l'Ancien,undirected,1
Antonio di Francesco da Venezia,Francesco Napoletano,undirected,1
Antonio di Francesco da Venezia,Michele da Verona,undirected,1
Antonio di Francesco da Venezia,Giovanni Martini,undirected,1
Antonio di Francesco da Venezia,Marco Bello,undirected,1
Antonio di Francesco da Venezia,Girolamo Mocetto,undirected,1
Antonio di Francesco da Venezia,Giovanni Speranza,undirected,1
Antonio di Francesco da Venezia,Francesco Morone,undirected,1
Antonio di Francesco da Venezia,Girolamo Bonsignori,undirected,1
Antonio di Francesco da Venezia,Girolamo dai Libri,undirected,1
Antonio di Francesco da Venezia,Francesco Vecellio,undirected,1
Antonio di Francesco da Venezia,Francesco Bassano l'Ancien,undirected,1
Antonio di Francesco da Venezia,Gaspare Negro,undirected,1
Antonio di Francesco da Venezia,Niccolò Giolfino,undirected,1
Antonio di Francesco da Venezia,Palma le Vieux,undirected,1
Antonio di Francesco da Venezia,Lorenzo Lotto,undirected,1
Antonio di Francesco da Venezia,Lorenzo Lotto,undirected,1
Antonio di Francesco da Venezia,Benedetto Montagna,undirected,1
Antonio di Francesco da Venezia,Benedetto Montagna,undirected,1
Antonio di Francesco da Venezia,Giovanni Gerolamo Savoldo,undirected,1
Antonio di Francesco da Venezia,Giovanni Francesco Caroto,undirected,1
Antonio di Francesco da Venezia,Morto da Feltre,undirected,1
Antonio di Francesco da Venezia,Girolamo da Santa Croce,undirected,1
Antonio di Francesco da Venezia,Giovanni Antonio Requesta,undirected,1
Antonio di Francesco da Venezia,Giulio Campagnola,undirected,1
Antonio di Francesco da Venezia,Francesco Torbido,undirected,1
Antonio di Francesco da Venezia,Le Pordenone,undirected,1
Antonio di Francesco da Venezia,Zenone Veronese,undirected,1
Antonio di Francesco da Venezia,Zenone Veronese,undirected,1
Antonio di Francesco da Venezia,Sebastiano del Piombo,undirected,1
Antonio di Francesco da Venezia,Sebastiano del Piombo,undirected,1
Antonio di Francesco da Venezia,Giovanni Cariani,undirected,1
Antonio di Francesco da Venezia,Marcello Fogolino,undirected,1
Antonio di Francesco da Venezia,Antonio da Vendri,undirected,1
Antonio di Francesco da Venezia,Paolo Morando,undirected,1
Antonio di Francesco da Venezia,Bonifazio Veronese,undirected,1
Antonio di Francesco da Venezia,Giovanni da Udine,undirected,1
Antonio di Francesco da Venezia,Giovanni Caroto,undirected,1
Antonio di Francesco da Venezia,Bernardino Licinio,undirected,1
Antonio di Francesco da Venezia,Titien,undirected,1
Antonio di Francesco da Venezia,Titien,undirected,1
Antonio di Francesco da Venezia,Rocco Marconi,undirected,1
Antonio di Francesco da Venezia,Bernardino da Asola,undirected,1
Antonio di Francesco da Venezia,Francesco Rizzi da Santacroce,undirected,1
Antonio di Francesco da Venezia,Pietro Giovanni da Venezia,undirected,1
Antonio di Francesco da Venezia,Domenico Caprioli,undirected,1
Antonio di Francesco da Venezia,Giampietro Silvio,undirected,1
Antonio di Francesco da Venezia,Alessandro Bonvicino,undirected,1
Antonio di Francesco da Venezia,Vincenzo Bianchini,undirected,1
Caterino Veneziano,Donato Italiano,undirected,1
Caterino Veneziano,Cristoforo Cortese,undirected,1
Caterino Veneziano,Cecchino da Verona,undirected,1
Caterino Veneziano,Domenico Veneziano,undirected,1
Caterino Veneziano,Matteo de' Pasti,undirected,1
Caterino Veneziano,Bartolomeo Giolfino,undirected,1
Caterino Veneziano,Matteo de' Pasti,undirected,1
Caterino Veneziano,Antonio Vivarini,undirected,1
Caterino Veneziano,Niccolò da Verona,undirected,1
Caterino Veneziano,Niccolò Pizzolo,undirected,1
Caterino Veneziano,Gentile Bellini,undirected,1
Caterino Veneziano,Lazzaro Bastiani,undirected,1
Caterino Veneziano,Giovanni Bellini,undirected,1
Caterino Veneziano,Giovanni Bellini,undirected,1
Caterino Veneziano,Giovanni Bellini,undirected,1
Caterino Veneziano,Carlo Crivelli,undirected,1
Caterino Veneziano,Bartolomeo Vivarini,undirected,1
Caterino Veneziano,Francesco Benaglio,undirected,1
Caterino Veneziano,Maestro dell'Annunciazione Ludlow,undirected,1
Caterino Veneziano,Andrea Mantegna,undirected,1
Caterino Veneziano,Marco Zoppo,undirected,1
Caterino Veneziano,Giorgio Schiavone,undirected,1
Caterino Veneziano,Bernardo Parentino,undirected,1
Caterino Veneziano,Vittorio Crivelli,undirected,1
Caterino Veneziano,Alvise Vivarini,undirected,1
Caterino Veneziano,Francesco di Simone da Santacroce,undirected,1
Caterino Veneziano,Liberale da Verona,undirected,1
Caterino Veneziano,Domenico Morone,undirected,1
Caterino Veneziano,Domenico da Tolmezzo,undirected,1
Caterino Veneziano,Andrea Busati,undirected,1
Caterino Veneziano,Arrigo Licinio,undirected,1
Caterino Veneziano,Girolamo da Treviso il Vecchio,undirected,1
Caterino Veneziano,Costanzo da Ferrara,undirected,1
Caterino Veneziano,Bartolomeo Cincani,undirected,1
Caterino Veneziano,Bartolomeo Cincani,undirected,1
Caterino Veneziano,Francesco dai Libri,undirected,1
Caterino Veneziano,Francesco Bonsignori,undirected,1
Caterino Veneziano,Vittore Belliniano,undirected,1
Caterino Veneziano,Girolamo Mocetto,undirected,1
Caterino Veneziano,Cima da Conegliano,undirected,1
Caterino Veneziano,Jacopo de' Barbari,undirected,1
Caterino Veneziano,Francesco Bonsignori,undirected,1
Caterino Veneziano,Niccolò Brancaleone,undirected,1
Caterino Veneziano,Vittore Gambello,undirected,1
Caterino Veneziano,Nikola Božidarević,undirected,1
Caterino Veneziano,Pasqualino di Niccolò,undirected,1
Caterino Veneziano,Bernardino da Verona,undirected,1
Caterino Veneziano,Pier Maria Pennacchi,undirected,1
Caterino Veneziano,Vittore Carpaccio,undirected,1
Caterino Veneziano,Vittore Carpaccio,undirected,1
Caterino Veneziano,Giovanni di Niccolò Mansueti,undirected,1
Caterino Veneziano,Giovanni Buonconsiglio,undirected,1
Caterino Veneziano,Pellegrino da San Daniele,undirected,1
Caterino Veneziano,Giovanni Maria Falconetto,undirected,1
Caterino Veneziano,Giorgione,undirected,1
Caterino Veneziano,Giorgione,undirected,1
Caterino Veneziano,Giorgione,undirected,1
Caterino Veneziano,Marco Basaiti,undirected,1
Caterino Veneziano,Luca Antonio Busati,undirected,1
Caterino Veneziano,Vincenzo Catena,undirected,1
Caterino Veneziano,Francesco Bissolo,undirected,1
Caterino Veneziano,Francesco Bissolo,undirected,1
Caterino Veneziano,Francesco Bassano l'Ancien,undirected,1
Caterino Veneziano,Francesco Napoletano,undirected,1
Caterino Veneziano,Michele da Verona,undirected,1
Caterino Veneziano,Giovanni Martini,undirected,1
Caterino Veneziano,Marco Bello,undirected,1
Caterino Veneziano,Girolamo Mocetto,undirected,1
Caterino Veneziano,Giovanni Speranza,undirected,1
Caterino Veneziano,Francesco Morone,undirected,1
Caterino Veneziano,Girolamo Bonsignori,undirected,1
Caterino Veneziano,Girolamo dai Libri,undirected,1
Caterino Veneziano,Francesco Vecellio,undirected,1
Caterino Veneziano,Francesco Bassano l'Ancien,undirected,1
Caterino Veneziano,Gaspare Negro,undirected,1
Caterino Veneziano,Niccolò Giolfino,undirected,1
Caterino Veneziano,Palma le Vieux,undirected,1
Caterino Veneziano,Lorenzo Lotto,undirected,1
Caterino Veneziano,Lorenzo Lotto,undirected,1
Caterino Veneziano,Benedetto Montagna,undirected,1
Caterino Veneziano,Benedetto Montagna,undirected,1
Caterino Veneziano,Giovanni Gerolamo Savoldo,undirected,1
Caterino Veneziano,Giovanni Francesco Caroto,undirected,1
Caterino Veneziano,Morto da Feltre,undirected,1
Caterino Veneziano,Girolamo da Santa Croce,undirected,1
Caterino Veneziano,Giovanni Antonio Requesta,undirected,1
Caterino Veneziano,Giulio Campagnola,undirected,1
Caterino Veneziano,Francesco Torbido,undirected,1
Caterino Veneziano,Le Pordenone,undirected,1
Caterino Veneziano,Zenone Veronese,undirected,1
Caterino Veneziano,Zenone Veronese,undirected,1
Caterino Veneziano,Sebastiano del Piombo,undirected,1
Caterino Veneziano,Sebastiano del Piombo,undirected,1
Caterino Veneziano,Giovanni Cariani,undirected,1
Caterino Veneziano,Marcello Fogolino,undirected,1
Caterino Veneziano,Antonio da Vendri,undirected,1
Caterino Veneziano,Paolo Morando,undirected,1
Caterino Veneziano,Bonifazio Veronese,undirected,1
Caterino Veneziano,Giovanni da Udine,undirected,1
Caterino Veneziano,Giovanni Caroto,undirected,1
Caterino Veneziano,Bernardino Licinio,undirected,1
Caterino Veneziano,Titien,undirected,1
Caterino Veneziano,Titien,undirected,1
Caterino Veneziano,Rocco Marconi,undirected,1
Caterino Veneziano,Bernardino da Asola,undirected,1
Caterino Veneziano,Francesco Rizzi da Santacroce,undirected,1
Caterino Veneziano,Pietro Giovanni da Venezia,undirected,1
Caterino Veneziano,Domenico Caprioli,undirected,1
Caterino Veneziano,Giampietro Silvio,undirected,1
Caterino Veneziano,Alessandro Bonvicino,undirected,1
Caterino Veneziano,Vincenzo Bianchini,undirected,1
Donato Italiano,Cristoforo Cortese,undirected,1
Donato Italiano,Cecchino da Verona,undirected,1
Donato Italiano,Domenico Veneziano,undirected,1
Donato Italiano,Matteo de' Pasti,undirected,1
Donato Italiano,Bartolomeo Giolfino,undirected,1
Donato Italiano,Matteo de' Pasti,undirected,1
Donato Italiano,Antonio Vivarini,undirected,1
Donato Italiano,Niccolò da Verona,undirected,1
Donato Italiano,Niccolò Pizzolo,undirected,1
Donato Italiano,Gentile Bellini,undirected,1
Donato Italiano,Lazzaro Bastiani,undirected,1
Donato Italiano,Giovanni Bellini,undirected,1
Donato Italiano,Giovanni Bellini,undirected,1
Donato Italiano,Giovanni Bellini,undirected,1
Donato Italiano,Carlo Crivelli,undirected,1
Donato Italiano,Bartolomeo Vivarini,undirected,1
Donato Italiano,Francesco Benaglio,undirected,1
Donato Italiano,Maestro dell'Annunciazione Ludlow,undirected,1
Donato Italiano,Andrea Mantegna,undirected,1
Donato Italiano,Marco Zoppo,undirected,1
Donato Italiano,Giorgio Schiavone,undirected,1
Donato Italiano,Bernardo Parentino,undirected,1
Donato Italiano,Vittorio Crivelli,undirected,1
Donato Italiano,Alvise Vivarini,undirected,1
Donato Italiano,Francesco di Simone da Santacroce,undirected,1
Donato Italiano,Liberale da Verona,undirected,1
Donato Italiano,Domenico Morone,undirected,1
Donato Italiano,Domenico da Tolmezzo,undirected,1
Donato Italiano,Andrea Busati,undirected,1
Donato Italiano,Arrigo Licinio,undirected,1
Donato Italiano,Girolamo da Treviso il Vecchio,undirected,1
Donato Italiano,Costanzo da Ferrara,undirected,1
Donato Italiano,Bartolomeo Cincani,undirected,1
Donato Italiano,Bartolomeo Cincani,undirected,1
Donato Italiano,Francesco dai Libri,undirected,1
Donato Italiano,Francesco Bonsignori,undirected,1
Donato Italiano,Vittore Belliniano,undirected,1
Donato Italiano,Girolamo Mocetto,undirected,1
Donato Italiano,Cima da Conegliano,undirected,1
Donato Italiano,Jacopo de' Barbari,undirected,1
Donato Italiano,Francesco Bonsignori,undirected,1
Donato Italiano,Niccolò Brancaleone,undirected,1
Donato Italiano,Vittore Gambello,undirected,1
Donato Italiano,Nikola Božidarević,undirected,1
Donato Italiano,Pasqualino di Niccolò,undirected,1
Donato Italiano,Bernardino da Verona,undirected,1
Donato Italiano,Pier Maria Pennacchi,undirected,1
Donato Italiano,Vittore Carpaccio,undirected,1
Donato Italiano,Vittore Carpaccio,undirected,1
Donato Italiano,Giovanni di Niccolò Mansueti,undirected,1
Donato Italiano,Giovanni Buonconsiglio,undirected,1
Donato Italiano,Pellegrino da San Daniele,undirected,1
Donato Italiano,Giovanni Maria Falconetto,undirected,1
Donato Italiano,Giorgione,undirected,1
Donato Italiano,Giorgione,undirected,1
Donato Italiano,Giorgione,undirected,1
Donato Italiano,Marco Basaiti,undirected,1
Donato Italiano,Luca Antonio Busati,undirected,1
Donato Italiano,Vincenzo Catena,undirected,1
Donato Italiano,Francesco Bissolo,undirected,1
Donato Italiano,Francesco Bissolo,undirected,1
Donato Italiano,Francesco Bassano l'Ancien,undirected,1
Donato Italiano,Francesco Napoletano,undirected,1
Donato Italiano,Michele da Verona,undirected,1
Donato Italiano,Giovanni Martini,undirected,1
Donato Italiano,Marco Bello,undirected,1
Donato Italiano,Girolamo Mocetto,undirected,1
Donato Italiano,Giovanni Speranza,undirected,1
Donato Italiano,Francesco Morone,undirected,1
Donato Italiano,Girolamo Bonsignori,undirected,1
Donato Italiano,Girolamo dai Libri,undirected,1
Donato Italiano,Francesco Vecellio,undirected,1
Donato Italiano,Francesco Bassano l'Ancien,undirected,1
Donato Italiano,Gaspare Negro,undirected,1
Donato Italiano,Niccolò Giolfino,undirected,1
Donato Italiano,Palma le Vieux,undirected,1
Donato Italiano,Lorenzo Lotto,undirected,1
Donato Italiano,Lorenzo Lotto,undirected,1
Donato Italiano,Benedetto Montagna,undirected,1
Donato Italiano,Benedetto Montagna,undirected,1
Donato Italiano,Giovanni Gerolamo Savoldo,undirected,1
Donato Italiano,Giovanni Francesco Caroto,undirected,1
Donato Italiano,Morto da Feltre,undirected,1
Donato Italiano,Girolamo da Santa Croce,undirected,1
Donato Italiano,Giovanni Antonio Requesta,undirected,1
Donato Italiano,Giulio Campagnola,undirected,1
Donato Italiano,Francesco Torbido,undirected,1
